Date,Time,Location,Operator,Flight #,Route,Type,Registration,cn/In,Aboard,Fatalities,Ground,Summary,Severity,Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Accident_ID
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,35.5707763,11,7,54.8769371,0.45026397,81.56,4,48905.7709,2,0.08864883,10676
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,30.1369863,13,11,67.2288058,0.35722395,80.71,7,27170.4052,3,0.00237841,8341
,,,,,,,,,,,,,Minor_Damage_And_Injuries,52.9680365,9,3,45.396536,0.47839236,78.61,6,23588.1188,2,0.00640985,3202
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,42.4657534,16,8,55.0592525,0.38210674,78.83,3,6543.68934,2,0.03257911,3744
,,,,,,,,,,,,,Minor_Damage_And_Injuries,46.2557078,15,18,70.6472197,0.17943815,77.03,4,32958.7094,3,0.06006035,3570
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,33.7899543,15,0,80.355515,0.19638731,80.54,3,32301.8191,1,0.16023171,3300
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,47.5342466,18,0,57.7484047,0.39581031,77.27,7,31533.3962,4,0.00282237,4703
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,52.8767123,9,0,73.3363719,0.4329542,87.23,6,25667.6531,0,0.00640985,331
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,44.5662101,8,0,62.1239745,0.27860873,76.89,4,21402.7601,3,0.03957792,5249
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,34.9315069,14,22,72.698268,0.18665056,80.05,3,26471.4005,2,0.13261666,7226
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,63.6986301,6,6,63.3090246,0.37345186,79.82,2,42303.406,0,0.56890846,11333
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,52.3744292,6,16,53.9197812,0.42790552,82.82,6,36056.3247,3,0.00869242,3579
,,,,,,,,,,,,,Minor_Damage_And_Injuries,73.4246575,7,10,79.4895169,0.28906672,78.01,2,29881.4731,2,0.40586713,8591
,,,,,,,,,,,,,Minor_Damage_And_Injuries,65.7990868,9,18,68.9608022,0.25516841,83.32,2,30479.9803,4,0.40937482,3830
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,46.6210046,8,15,65.2233364,0.38931915,80.77,7,36384.8863,2,0.00304458,8520
,,,,,,,,,,,,,Minor_Damage_And_Injuries,20.1826484,19,0,35.8249772,0.75462748,77.86,3,40580.0377,1,0.20183071,9496
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,56.7579909,8,4,82.4521422,0.27500252,81.38,6,22753.3133,1,0.00532698,2365
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,16.803653,16,14,75.6608934,0.2959185,76.6,4,34703.886,0,0.06318392,6040
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,32.1461187,12,2,54.1476755,0.38427047,81.89,4,36753.9007,3,0.06707971,8457
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,33.2420091,15,2,63.6736554,0.29844284,81.49,3,38976.3407,0,0.19434069,397
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,23.4246575,15,0,75.4329991,0.30529463,79.28,4,26233.4523,3,0.04850648,9342
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,63.1506849,6,0,80.0820419,0.20035413,77.95,3,32088.9793,2,0.15991977,7396
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,43.5616438,9,7,83.7739289,0.35830581,80.71,3,34481.2258,2,0.17064515,6893
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,40.7762557,9,0,68.7329079,0.14626109,81.53,4,19364.5454,2,0.03598817,1907
,,,,,,,,,,,,,Minor_Damage_And_Injuries,73.3333333,7,0,60.8477666,0.4062683,74.85,3,31282.0378,2,0.15547383,8092
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,24.8858448,14,19,59.4804011,0.44846087,79.37,4,34205.1278,2,0.06194752,9646
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,32.3744292,12,5,48.9061076,0.43187234,78.23,1,24605.4713,2,0.89028195,12220
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,45.7990868,11,2,75.2506837,0.16825893,81.61,3,39961.8208,3,0.19833601,11450
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,37.4885845,10,0,73.7010027,0.29159106,78.65,4,23690.6304,1,0.04388456,5289
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,27.1689498,13,4,54.1932543,0.59956077,82.27,3,26959.6132,3,0.13477627,11747
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,53.4703196,16,0,76.4813127,0.26021709,82.97,4,40666.4707,4,0.07367682,6464
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,18.9041096,19,1,60.0273473,0.50832384,80.19,3,51650.7242,3,0.2533274,11737
,,,,,,,,,,,,,Minor_Damage_And_Injuries,47.1232877,14,6,66.0893346,0.30998269,83.82,2,22925.932,2,0.31375562,9973
,,,,,,,,,,,,,Minor_Damage_And_Injuries,45.3424658,15,14,72.0145852,0.27788749,76.92,1,30479.0843,3,1.13036714,11232
,,,,,,,,,,,,,Minor_Damage_And_Injuries,45.0228311,15,3,57.7028259,0.48235918,85.24,2,28957.8088,3,0.39227281,2060
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,44.5662101,12,3,65.1321787,0.3546996,78.69,3,27584.0565,2,0.1382916,2832
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,2.64840183,20,0,76.0255242,0.20143599,78.7,6,23049.1459,2,0.00566656,11213
,,,,,,,,,,,,,Minor_Damage_And_Injuries,51.7351598,13,16,57.8851413,0.47839236,79.75,2,33324.2969,1,0.45144991,6545
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,27.6255708,13,5,62.6253418,0.45891886,79.3,1,43221.1123,4,1.60962628,11796
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,58.7214612,14,9,61.8505014,0.33198053,78.7,7,31856.3034,3,0.0025508,3203
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,52.4657534,13,7,54.284412,0.46216444,80.5,5,6740.55705,4,0.00259798,6934
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,48.2648402,7,1,76.7547858,0.40194086,75.88,4,31282.0378,2,0.05685493,412
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,57.0776256,8,19,65.0865998,0.29339416,80.8,7,22027.1679,4,0.00179714,10117
,,,,,,,,,,,,,Minor_Damage_And_Injuries,39.5890411,17,5,60.8021878,0.40554706,76.86,2,32848.2933,1,0.44455331,629
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,63.9726027,13,5,54.7857794,0.30313091,78.96,1,32053.6698,2,1.19191517,6859
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,41.369863,12,6,62.260711,0.45459142,77.09,6,29833.6231,4,0.00717483,4001
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,9.9086758,19,10,29.8997265,0.8047537,80.34,1,46768.8222,2,1.72052882,6372
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,31.4155251,12,1,54.3755697,0.37525496,78.65,5,41643.7683,3,0.02824564,456
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,59.3150685,11,3,53.7830447,0.4809167,80.17,7,28535.2624,0,0.00262759,1857
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,27.6712329,13,0,48.7237922,0.41348071,81.23,1,20061.6578,4,0.73802714,10549
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,28.4931507,16,22,80.0820419,0.35253588,79.83,1,28955.3468,1,1.06635954,11313
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,39.4063927,10,1,38.331814,0.74056329,82.16,4,38476.566,2,0.07009613,11874
,,,,,,,,,,,,,Minor_Damage_And_Injuries,59.4063927,11,1,76.2989973,0.45567328,80.68,2,45300.027,3,0.61299887,7276
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,39.6803653,13,2,74.0200547,0.25011973,79.99,4,33067.6244,1,0.05961298,6954
,,,,,,,,,,,,,Minor_Damage_And_Injuries,34.1552511,18,3,55.834093,0.36840317,78.44,3,26936.7517,2,0.1353358,6438
,,,,,,,,,,,,,Minor_Damage_And_Injuries,75.2968037,6,1,89.2433911,0.16898017,77.36,4,23278.6289,2,0.04263084,1726
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,21.9178082,18,13,72.7894257,0.27356004,79.24,3,47852.9801,4,0.23473522,6339
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,52.3744292,16,6,46.2625342,0.5681868,82.27,6,48338.7786,4,0.01175679,7224
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,61.8721461,13,20,73.1996354,0.26093833,81.18,7,32463.0329,4,0.00314677,6440
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,71.7808219,10,4,75.5241568,0.32584998,80.43,7,35862.1683,2,0.00307249,1349
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,19.5890411,16,0,74.1567913,0.33558673,79.42,4,23543.5818,2,0.04408286,3364
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,77.8538813,4,10,54.922516,0.60460945,88,2,20574.5487,1,0.28149638,4233
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,37.3972603,14,7,79.2160438,0.21333646,76.61,3,16149.3177,3,0.07848813,2105
,,,,,,,,,,,,,Minor_Damage_And_Injuries,37.3059361,14,9,56.5177758,0.46360692,83.38,5,42190.1544,3,0.02863214,10869
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,39.6347032,10,0,57.4749316,0.38535233,80.19,7,41643.7683,2,0.00397253,12363
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,63.4246575,6,0,78.0309936,0.44918211,78.63,3,38281.2924,2,0.19039636,10838
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,62.3744292,13,5,60.9845032,0.25011973,77.09,7,33111.5734,4,0.00325552,12374
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,82.2374429,8,12,58.9334549,0.49570213,78.25,4,29260.1492,2,0.05334111,1837
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,42.1004566,20,2,69.8723792,0.30781897,79.27,1,38288.404,2,1.41399626,620
,,,,,,,,,,,,,Minor_Damage_And_Injuries,46.0273973,15,13,74.0200547,0.47478615,79.22,5,31904.3936,3,0.02168655,11505
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,20.1826484,19,10,75.2506837,0.23821926,76.8,3,34522.3492,1,0.17071495,1237
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,35.1141553,11,4,43.0720146,0.543304,81.52,2,24602.8187,5,0.32343757,5915
,,,,,,,,,,,,,Minor_Damage_And_Injuries,50.7762557,13,8,74.5214221,0.2389405,80.61,3,32538.6591,2,0.16208501,12342
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,46.8949772,11,3,74.5214221,0.36335449,77.17,6,26096.5412,1,0.00694639,1212
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,40.2739726,10,10,80.2187785,0.32368626,79.43,7,34977.681,2,0.00322386,3700
,,,,,,,,,,,,,Minor_Damage_And_Injuries,31.7351598,19,0,76.071103,0.23389181,78.84,4,41573.9652,4,0.0765923,5083
,,,,,,,,,,,,,Minor_Damage_And_Injuries,38.4474886,17,22,76.2534184,0.37813992,81.62,5,40394.1445,2,0.02761289,12365
,,,,,,,,,,,,,Minor_Damage_And_Injuries,40.1369863,13,0,57.0191431,0.42898738,87,6,16639.9009,1,0.00341842,6645
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,41.8721461,12,8,61.3947129,0.4098745,80.62,6,32060.3364,0,0.00821422,3313
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,36.0273973,14,4,62.1695533,0.42790552,78.83,3,39230.7768,2,0.19483461,5097
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,18.3105023,16,1,76.6180492,0.29916408,82.66,4,28852.4656,3,0.05406471,9421
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,25.2968037,14,3,82.9990884,0.36299387,78.25,1,35265.5321,1,1.30286988,1969
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,11.5981735,18,31,64.4940748,0.38030364,82.39,6,22017.5531,2,0.00530521,4060
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,20.2739726,15,5,65.8158614,0.23966174,81.82,1,23183.5788,1,0.84913343,11940
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,38.0365297,13,1,73.5186873,0.26274144,78.94,3,38888.2142,1,0.1922907,3678
,,,,,,,,,,,,,Minor_Damage_And_Injuries,58.6757991,7,0,53.6463081,0.25011973,86.98,2,31187.3406,2,0.42207476,12478
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,73.2876712,10,1,69.325433,0.22740065,81.26,1,33523.7023,2,1.22751849,4555
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,44.8858448,11,0,69.8723792,0.39364659,77.94,1,28072.9877,2,1.04600375,4918
,,,,,,,,,,,,,Minor_Damage_And_Injuries,58.4474886,11,10,72.1513218,0.33847169,79.27,2,31865.4134,3,0.43332505,3365
,,,,,,,,,,,,,Minor_Damage_And_Injuries,33.6986301,15,5,52.6891522,0.44954273,83.6,3,21673.9826,3,0.10722252,6364
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,30.3196347,12,5,54.1476755,0.38427047,78.23,1,27865.4681,2,1.01036208,5444
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,16.803653,16,15,69.1886964,0.45567328,81.18,2,20815.9142,1,0.28149638,5670
,,,,,,,,,,,,,Minor_Damage_And_Injuries,52.739726,13,0,77.6663628,0.30817959,80.79,7,20132.1038,2,0.00197908,2183
,,,,,,,,,,,,,Minor_Damage_And_Injuries,47.0319635,14,2,55.4694622,0.5396978,76.43,2,31596.3171,2,0.42587629,1056
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,57.0776256,8,21,64.9954421,0.34027479,78.38,6,33880.9765,2,0.009162,9204
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,65.6621005,12,16,74.0200547,0.25011973,76.93,7,32278.1598,2,0.00304507,199
,,,,,,,,,,,,,Minor_Damage_And_Injuries,15.7534247,21,3,84.8678213,0.43439668,78.54,1,25460.5636,3,0.9483414,12338
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,52.1004566,9,2,67.2288058,0.32765308,87,4,35862.1683,2,0.06482039,7929
,,,,,,,,,,,,,Minor_Damage_And_Injuries,51.5525114,13,7,57.8851413,0.44413343,78.15,2,37853.1678,3,0.51228811,10369
,,,,,,,,,,,,,Minor_Damage_And_Injuries,53.8812785,12,11,70.6927985,0.29700036,79.17,2,24211.3595,2,0.32862066,346
,,,,,,,,,,,,,Minor_Damage_And_Injuries,44.4292237,15,3,68.7784868,0.2746419,75.01,5,38277.0202,1,0.02569868,3642
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,46.8949772,11,1,76.8003646,0.28185431,75.78,6,16837.0598,0,0.00446245,3009
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,27.4885845,16,0,64.2206016,0.33594735,79.42,3,26274.6929,2,0.13041566,11674
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,36.4383562,11,7,68.5050137,0.23100685,80.96,5,27416.8062,1,0.01898977,2261
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,22.8310502,15,3,70.1914312,0.36804255,76.05,4,31346.7953,3,0.05735841,3356
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,68.6757991,8,7,52.5524157,0.48055608,82.96,7,25859.1798,3,0.00237841,1667
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,22.6484018,15,3,72.5615315,0.26779012,76.93,7,28770.875,2,0.00269768,4008
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,69.8630137,8,2,56.7000912,0.46937685,79.33,7,26661.0134,0,0.00248906,560
,,,,,,,,,,,,,Minor_Damage_And_Injuries,44.3378995,15,14,79.7174111,0.28942734,87.79,4,23412.7823,2,0.0434694,5403
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,76.6210046,9,9,71.2853236,0.5184212,77.17,7,25755.0288,4,0.00246526,3306
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,41.826484,12,0,63.8559708,0.28473927,81.18,3,17011.9552,4,0.08154503,3186
,,,,,,,,,,,,,Minor_Damage_And_Injuries,45.6164384,15,1,76.7547858,0.30457339,83.34,7,34338.5189,3,0.00312165,1315
,,,,,,,,,,,,,Minor_Damage_And_Injuries,38.3561644,17,3,59.2980857,0.45350956,81.79,2,44557.4778,3,0.60301989,3600
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,42.0547945,9,2,59.7538742,0.46829499,87.08,1,39289.2195,4,1.44569258,10445
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,39.7260274,17,7,55.8796718,0.30240967,78.64,3,39521.7363,3,0.19753113,5391
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,27.4429224,13,4,66.9097539,0.32729246,79.69,4,30464.2329,2,0.05588474,6429
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,37.5342466,14,0,73.0628988,0.27211756,78.5,3,29660.9635,2,0.1476924,6698
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,91.1872146,6,3,81.2215132,0.2371374,86.32,2,31382.2452,1,0.42435208,2596
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,48.1278539,17,4,68.5050137,0.55700757,79.67,7,15301.252,2,0.00046892,8635
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,46.4840183,11,5,54.7857794,0.50327515,80.62,3,27569.7208,1,0.13821863,9834
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,32.4200913,12,10,70.8295351,0.30673711,79.45,4,33980.6617,0,0.06255801,2930
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,42.6484018,8,0,80.6289882,0.134,84.52,4,37374.0516,3,0.0680574,9841
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,26.4383562,17,7,79.3983592,0.32044068,79.75,6,40445.1367,1,0.00952311,7602
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,49.4520548,13,4,55.6517776,0.37453372,85.6,6,26681.9424,1,0.00656904,3977
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,33.5616438,11,3,64.4484959,0.20900902,79.54,4,31624.1853,2,0.05632954,4715
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,13.3789954,18,17,71.3764813,0.2746419,75.51,1,43767.5805,0,1.59744114,11908
,,,,,,,,,,,,,Minor_Damage_And_Injuries,43.6986301,15,1,80.0364631,0.24002236,76.9,7,42688.6369,3,0.00397293,1819
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,68.0365297,12,5,68.0492252,0.1588828,76.58,1,51846.7692,0,1.88294981,8015
,,,,,,,,,,,,,Minor_Damage_And_Injuries,42.8310502,15,25,72.7894257,0.21910638,78.92,2,30271.1948,2,0.41211713,9836
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,36.7579909,10,5,61.2123975,0.26418392,81.1,4,47495.6595,2,0.086514,9862
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,14.2465753,17,3,38.1494986,0.55664695,78.13,2,42736.9665,3,0.57683107,11149
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,30.5936073,12,2,78.1221513,0.24975911,77.64,4,40529.3199,1,0.07457085,1559
,,,,,,,,,,,,,Minor_Damage_And_Injuries,37.4429224,14,2,46.1713765,0.63309845,78.37,6,28014.7185,4,0.00670749,8975
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,57.9908676,5,10,67.0464904,0.30277029,78.28,4,36722.3336,3,0.06702515,2213
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,65.6621005,12,0,77.301732,0.24218608,79.17,7,32342.1107,2,0.00296123,1660
,,,,,,,,,,,,,Minor_Damage_And_Injuries,28.5844749,17,11,56.9279854,0.30781897,79.17,3,26930.3762,2,0.13310082,11612
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,27.8538813,17,6,62.5341841,0.26346268,78.16,6,10829.3793,2,0.00292043,928
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,22.283105,15,4,60.6198724,0.26238082,80.08,4,32516.6697,2,0.06006035,11582
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,13.7899543,17,3,67.7757521,0.33053805,77.27,1,23811.1849,1,0.87040965,555
,,,,,,,,,,,,,Minor_Damage_And_Injuries,55.1141553,12,8,63.9471285,0.2461529,82.92,2,34175.4526,2,0.46527334,11695
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,18.1278539,16,5,73.1996354,0.20432095,77.74,4,31778.0561,3,0.05721078,9
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,58.7671233,14,9,81.2670921,0.30313091,82.53,7,26993.9576,4,0.00217266,11318
,,,,,,,,,,,,,Minor_Damage_And_Injuries,24.8858448,18,17,52.9626253,0.486326,77.3,4,27487.6888,2,0.05037936,7125
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,46.2100457,8,12,21.1485871,0.77770718,82.58,6,35387.6701,1,0.00826809,10878
,,,,,,,,,,,,,Minor_Damage_And_Injuries,25.6621005,17,5,47.9033728,0.51012694,77.78,3,41508.4401,2,0.20736129,10485
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,34.6118722,11,11,73.1996354,0.26851136,76.74,5,38733.2955,4,0.026185,5828
,,,,,,,,,,,,,Minor_Damage_And_Injuries,62.1917808,10,6,68.2315406,0.35902705,81.14,2,27154.0853,2,0.36858132,11223
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,25.9817352,17,12,63.9015497,0.33450487,77.58,3,34283.7746,1,0.17079496,3449
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,19.8630137,19,3,58.6599818,0.58982402,80.13,3,30451.7404,2,0.15184005,3581
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,26.7123288,13,25,52.3245214,0.43439668,87,2,44340.4415,2,0.60038164,12018
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,25.9817352,14,3,73.928897,0.43728164,82.17,4,28115.2649,2,0.05201951,8833
,,,,,,,,,,,,,Minor_Damage_And_Injuries,42.9680365,16,0,73.3363719,0.27428128,76.12,1,37388.6897,3,1.38064271,6724
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,30.5936073,12,3,86.50866,0.19891165,78.93,3,35564.3611,5,0.17688337,3924
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,25.2968037,14,1,63.9015497,0.40158024,77.87,4,42439.1944,2,0.0775283,2515
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,63.8356164,6,2,82.3154057,0.1873718,81.53,6,26757.6657,3,0.00699571,8928
,,,,,,,,,,,,,Minor_Damage_And_Injuries,64.6118722,9,18,73.6554239,0.47370429,78.52,5,37477.5075,2,0.02459847,6173
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,29.9543379,16,9,85.278031,0.21189398,79.79,6,26215.0186,2,0.007011,981
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,57.4429224,15,4,66.7274385,0.1927811,79.7,5,51474.8712,4,0.03400425,11881
,,,,,,,,,,,,,Minor_Damage_And_Injuries,29.6347032,20,8,72.5615315,0.41744753,77.52,3,34956.4722,2,0.17403017,5834
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,43.652968,9,24,74.7493163,0.3013278,82.26,4,20432.2797,1,0.03736289,4432
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,41.4155251,19,11,65.9981769,0.57251425,80.01,7,28354.1217,4,0.00288441,5624
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,69.9086758,4,4,58.2041933,0.31106455,80.71,2,20292.7058,1,0.27379814,9226
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,2.64840183,20,12,64.721969,0.28185431,88.11,1,26492.3893,2,0.97845463,813
,,,,,,,,,,,,,Minor_Damage_And_Injuries,35.3881279,18,1,76.6180492,0.28257555,75.88,1,48882.997,4,1.77934417,4962
,,,,,,,,,,,,,Minor_Damage_And_Injuries,57.6712329,11,4,83.9106655,0.29447602,79.12,2,27353.2011,3,0.36831684,7161
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,28.9041096,13,4,50.6836828,0.5342885,77.35,1,41465.6476,4,1.50783149,10237
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,37.260274,14,8,61.3947129,0.39148287,76.8,6,31993.4589,4,0.00778344,5406
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,38.7671233,13,2,66.2260711,0.32945619,79.48,6,36172.7912,3,0.00875035,5588
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,39.7260274,13,7,66.4995442,0.34640534,81.4,3,40698.9993,3,0.20183071,3147
,,,,,,,,,,,,,Minor_Damage_And_Injuries,30.3196347,16,3,54.6946217,0.41023512,81.26,1,27865.4681,1,1.02423627,10879
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,52.9223744,9,5,83.8195078,0.44341219,79.46,3,30187.301,3,0.15146017,4280
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,52.739726,6,20,82.0875114,0.39581031,81.91,4,36384.8863,1,0.06605573,7731
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,39.1780822,13,2,62.5341841,0.39689218,77.78,4,31193.4661,2,0.05808815,5185
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,39.1780822,10,3,74.1567913,0.36335449,79.03,4,23744.0693,2,0.04358476,3400
,,,,,,,,,,,,,Minor_Damage_And_Injuries,42.9680365,15,8,59.4804011,0.27356004,78.97,2,34891.361,2,0.47204997,6764
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,23.6073059,18,7,80.4466727,0.35037216,78.3,4,24442.033,3,0.04456601,3848
,,,,,,,,,,,,,Highly_Fatal_And_Damaging,49.6803653,7,0,73.7465816,0.35794519,78.27,4,44040.993,1,0.08031929,3558
,,,,,,,,,,,,,Minor_Damage_And_Injuries,49.9086758,10,6,45.2142206,0.47839236,78.87,3,30035.7156,1,0.14967816,395
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,31.3242009,16,5,57.5660893,0.429348,79.1,3,29541.1841,1,0.1470773,6620
,,,,,,,,,,,,,Minor_Damage_And_Injuries,71.8721461,3,44,56.3810392,0.5076026,77.91,5,31556.3873,2,0.0213441,12347
,,,,,,,,,,,,,Significant_Damage_And_Fatalities,12.9680365,18,13,52.0966272,0.42249621,77.28,4,34198.757,3,0.06203797,6196
,,,,,,,,,,,,,Minor_Damage_And_Injuries,41.5525114,13,2,55.9708295,0.44160909,84.87,1,29536.6428,0,1.08279062,8366
,,,,,,,,,,,,,Minor_Damage_And_Injuries,42.0091324,16,13,59.206928,0.52960043,81.08,2,33952.3737,2,0.45935371,6093
,,,,,,,,,,,,,Minor_Damage_And_Injuries,42.0091324,16,1,64.4940748,0.25011973,78.43,2,38340.1217,0,0.51844126,11105
,,,,,,,,,,,,,Minor_Damage_And_Injuries,44.5662101,12,15,55.6061987,0.44088785,77.93,3,33889.0494,2,0.16814087,10110
,,,,,,,,,,,,,Significant_Damage_And_Serious_Injuries,49.1324201,10,10,74.6581586,0.22163073,75.97,6,35535.2005,1,0.00900372,3079
